Date,Time,Detection,Location,Summary,Image,Status
2025-06-25,12:22:42,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some walking and others standing. A person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625840.jpg,pending
2025-06-25,12:22:42,NonViolence,100_Street_Entracne,"The image shows a group of people in a public area, with two police officers standing nearby. One of the officers is holding a gun, and another person is holding a knife. There is also a person lying on the floor, and another person is in a fighting stance. The scene appears to be tense, with the police officers likely responding to an incident or maintaining order in the area.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253764.jpg,pending
2025-06-25,12:22:36,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are walking around, while others are standing or sitting. A counter or display can be seen in the background, and a person is lying on the floor. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253252.jpg,pending
2025-06-25,12:22:36,NonViolence,100_Street_Entracne,"The image shows a group of people in a room with a checkered floor. There are two police officers standing near a table, and a woman is sitting on the floor. One of the officers is holding a knife. The scene appears to be tense, with the police officers possibly investigating or responding to an incident.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254236.jpg,pending
2025-06-25,12:22:32,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are standing and others are walking around. A person is seen smoking a cigarette, and another person is holding a knife. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252162.jpg,pending
2025-06-25,12:22:31,NonViolence,100_Street_Entracne,"The image shows a group of people in a large room, with some individuals standing and others sitting. There is a person holding a knife, and another person is holding a gun. The scene appears to be tense, with the individuals possibly engaged in a confrontation or an emergency situation.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254651.jpg,pending
2025-06-25,12:22:26,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are standing and others are walking around. A person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625207.jpg,pending
2025-06-25,12:22:26,NonViolence,100_Street_Entracne,"The image shows a group of people in a public area, with some individuals standing and others sitting or standing around. There is a police officer among the group, and a woman is seen smoking a cigarette. A handbag is also visible in the scene.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252359.jpg,pending
2025-06-25,12:22:21,NonViolence,100_Street_Entracne,"The image shows a group of people in a large room, with some individuals standing and others sitting. There are two police officers present, one of whom is holding a gun. The room appears to be a public space, possibly a mall or a similar location.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625975.jpg,pending
2025-06-25,12:22:16,NonViolence,100_Street_Entracne,"The image shows a group of people in a public area, with some individuals standing and others sitting. There are two police officers present, one of whom is holding a gun. The other officers appear to be engaged in conversation or observing the situation. The overall atmosphere seems to be calm and controlled, with no indication of conflict or violence.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252227.jpg,pending
2025-06-25,12:22:05,NonViolence,100_Street_Entracne,"The image shows a group of people gathered in a large room with a checkered floor. There are two police officers standing in the center of the room, and a woman is standing near them. One of the officers is holding a cell phone, and another officer is holding a knife. The woman appears to be in a fighting stance, and there is a person lying on the floor nearby.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252129.jpg,pending
2025-06-25,12:22:01,NonViolence,100_Street_Entracne,"The image shows a group of security personnel standing around a table, possibly in a mall or public area. There are several people in the scene, including some individuals who appear to be police officers. One person is holding a cell phone, and another person is holding a knife. The overall atmosphere seems to be one of caution and vigilance, as the security personnel are likely monitoring the area for any potential threats or incidents.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\2025062579.jpg,pending
2025-06-25,12:21:55,NonViolence,100_Street_Entracne,"The image shows a security guard standing in a mall, surrounded by several people. One person is holding a cell phone, and another person is holding a knife. There is also a person lying on the floor. The security guard appears to be monitoring the situation, ensuring the safety of the people in the mall.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253925.jpg,pending
2025-06-25,12:21:46,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are two people in the scene, one standing near the center of the room and another person closer to the right side. The person on the right appears to be in a fighting stance, possibly preparing for an altercation. There is also a knife visible in the scene, but it is not clear if it is being held or if it is just a part of the environment.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252697.jpg,pending
2025-06-25,12:21:45,NonViolence,100_Street_Entracne,"The image shows a group of security personnel standing around a table in a building. There are at least five people in the scene, with some of them wearing uniforms. One person is holding a gun, which is not visible in the image. The security personnel appear to be engaged in a discussion or inspection, as they are standing around the table.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625168.jpg,pending
2025-06-25,12:21:30,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some walking and others standing. A person is holding a cell phone, and another person is holding a handbag. There is also a person lying on the floor. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254755.jpg,pending
2025-06-25,12:21:30,NonViolence,100_Street_Entracne,"The image shows a security guard standing in a room with a checkered floor. There are several other people in the room, including a person who appears to be a security guard. One of the individuals is holding a knife, and another person is smoking a cigarette. The security guard is standing near a table, and there is a person lying on the floor. The overall atmosphere seems to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252020.jpg,pending
2025-06-25,12:21:24,NonViolence,100_Street_Entracne,"The image shows a group of people in a large room with checkered flooring. One person is holding a gun, and another person is holding a knife. The individuals appear to be in a confrontational or tense situation.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252951.jpg,pending
